date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2022-08-27,23,Aug,Summer,0,1,0,39,1,hot,0 calm,4 very good
2022-08-28,14,Aug,Summer,0,1,2,18,1,warm,1 light air,3 good
2022-08-29,20,Aug,Summer,0,1,5,45,1,warm,1 light air,4 very good
2022-08-30,26,Aug,Summer,0,1,4,56,1,hot,1 light air,4 very good
2022-08-31,22,Aug,Summer,0,1,4,46,1,hot,1 light air,4 very good
2022-09-01,18,Sep,Autumn,0,1,3,28,1,warm,1 light air,3 good
2022-09-02,18,Sep,Autumn,0,1,3,59,1,warm,1 light air,4 very good
2022-09-03,15,Sep,Autumn,0,1,6,33,1,warm,2 light breeze,4 very good
2022-09-04,17,Sep,Autumn,0,1,7,48,1,warm,2 light breeze,4 very good
2022-09-05,11,Sep,Autumn,0,1,7,17,1,warm,2 light breeze,3 good
2022-09-06,18,Sep,Autumn,0,1,5,44,1,warm,1 light air,4 very good
2022-09-07,15,Sep,Autumn,0,1,4,38,1,warm,1 light air,4 very good
2022-09-08,12,Sep,Autumn,0,1,5,27,1,warm,1 light air,3 good
2022-09-09,10,Sep,Autumn,0,1,17,12,1,cold,3 gentle breeze,3 good
2022-09-10,14,Sep,Autumn,0,1,2,16,1,warm,1 light air,3 good
2022-09-11,18,Sep,Autumn,0,1,6,32,1,warm,2 light breeze,4 very good
2022-09-12,13,Sep,Autumn,0,1,1,11,1,warm,0 calm,3 good
2022-09-13,19,Sep,Autumn,0,1,7,34,1,warm,2 light breeze,4 very good
2022-09-14,19,Sep,Autumn,0,1,8,40,1,warm,2 light breeze,4 very good
2022-09-15,13,Sep,Autumn,0,1,5,12,1,warm,1 light air,3 good
2022-09-16,14,Sep,Autumn,0,1,6,21,1,warm,2 light breeze,3 good
2022-09-17,13,Sep,Autumn,0,1,7,14,1,warm,2 light breeze,3 good
2022-09-18,14,Sep,Autumn,0,1,5,18,1,warm,1 light air,3 good
2022-09-19,15,Sep,Autumn,0,1,4,43,1,warm,1 light air,4 very good
2022-09-20,10,Sep,Autumn,0,1,34,-17,0,cold,5 fresh breeze,1 bad
2022-09-21,12,Sep,Autumn,0,1,5,20,1,warm,1 light air,3 good
2022-09-22,10,Sep,Autumn,0,1,14,8,1,cold,3 gentle breeze,2 okish
2022-09-23,14,Sep,Autumn,0,1,8,19,1,warm,2 light breeze,3 good
2022-09-24,18,Sep,Autumn,0,1,6,44,1,warm,2 light breeze,4 very good
2022-09-25,15,Sep,Autumn,0,1,5,38,1,warm,1 light air,4 very good
2022-09-26,12,Sep,Autumn,0,1,7,25,1,warm,2 light breeze,3 good
2022-09-27,13,Sep,Autumn,0,1,5,19,1,warm,1 light air,3 good
2022-09-28,17,Sep,Autumn,0,1,7,37,1,warm,2 light breeze,4 very good
2022-09-29,13,Sep,Autumn,0,1,2,5,1,warm,1 light air,2 okish
2022-09-30,15,Sep,Autumn,0,1,6,35,1,warm,2 light breeze,4 very good
2022-10-01,8,Oct,Autumn,0,1,21,-23,0,cold,4 moderate breeze,1 bad
2022-10-02,13,Oct,Autumn,0,1,5,28,1,warm,1 light air,3 good
2022-10-03,9,Oct,Autumn,0,1,33,-28,0,cold,5 fresh breeze,0 very bad
2022-10-04,11,Oct,Autumn,0,1,8,13,1,warm,2 light breeze,3 good
2022-10-05,7,Oct,Autumn,0,1,25,-27,0,cold,4 moderate breeze,0 very bad
2022-10-06,13,Oct,Autumn,0,1,6,16,1,warm,2 light breeze,3 good
2022-10-07,10,Oct,Autumn,0,1,16,19,1,cold,3 gentle breeze,3 good
2022-10-08,12,Oct,Autumn,0,1,7,21,1,warm,2 light breeze,3 good
2022-10-09,11,Oct,Autumn,0,1,7,4,1,warm,2 light breeze,2 okish
2022-10-10,8,Oct,Autumn,0,1,12,8,1,cold,3 gentle breeze,2 okish
2022-10-11,8,Oct,Autumn,0,1,16,23,1,cold,3 gentle breeze,3 good
2022-10-12,7,Oct,Autumn,0,1,26,-17,1,cold,4 moderate breeze,1 bad
2022-10-13,10,Oct,Autumn,0,1,10,20,1,cold,2 light breeze,3 good
2022-10-14,11,Oct,Autumn,0,1,6,10,1,warm,2 light breeze,2 okish
2022-10-15,10,Oct,Autumn,0,1,31,-20,1,cold,5 fresh breeze,1 bad
2022-10-16,10,Oct,Autumn,0,1,23,-14,0,cold,4 moderate breeze,1 bad
2022-10-17,11,Oct,Autumn,0,1,3,7,1,warm,1 light air,2 okish
2022-10-18,7,Oct,Autumn,0,1,28,-39,0,cold,4 moderate breeze,0 very bad
2022-10-19,11,Oct,Autumn,0,1,8,19,1,warm,2 light breeze,3 good
2022-10-20,12,Oct,Autumn,0,1,1,9,1,warm,0 calm,2 okish
2022-10-21,11,Oct,Autumn,0,1,6,24,1,warm,2 light breeze,3 good
2022-10-22,7,Oct,Autumn,0,1,16,9,1,cold,3 gentle breeze,2 okish
2022-10-23,8,Oct,Autumn,0,1,32,-23,1,cold,5 fresh breeze,1 bad
2022-10-24,14,Oct,Autumn,0,1,5,23,1,warm,1 light air,3 good
2022-10-25,14,Oct,Autumn,0,1,3,4,1,warm,1 light air,2 okish
2022-10-26,8,Oct,Autumn,0,1,19,12,1,cold,3 gentle breeze,3 good
2022-10-27,8,Oct,Autumn,0,1,22,-24,1,cold,4 moderate breeze,1 bad
2022-10-28,9,Oct,Autumn,0,1,11,17,1,cold,2 light breeze,3 good
2022-10-29,12,Oct,Autumn,0,1,6,19,1,warm,2 light breeze,3 good
2022-10-30,14,Oct,Autumn,1,0,29,-37,0,warm,5 fresh breeze,0 very bad
2022-10-31,14,Oct,Autumn,0,1,0,16,1,warm,0 calm,3 good
2022-11-01,7,Nov,Autumn,0,1,18,21,1,cold,3 gentle breeze,3 good
2022-11-02,7,Nov,Autumn,0,1,21,-27,0,cold,4 moderate breeze,0 very bad
2022-11-03,6,Nov,Autumn,0,1,30,-28,0,cold,5 fresh breeze,0 very bad
2022-11-04,8,Nov,Autumn,0,1,22,-18,1,cold,4 moderate breeze,1 bad
2022-11-05,9,Nov,Autumn,0,1,26,-29,1,cold,4 moderate breeze,0 very bad
2022-11-06,8,Nov,Autumn,0,1,16,9,1,cold,3 gentle breeze,2 okish
2022-11-07,6,Nov,Autumn,0,1,12,17,1,cold,3 gentle breeze,3 good
2022-11-08,6,Nov,Autumn,0,1,22,-21,0,cold,4 moderate breeze,1 bad
2022-11-09,8,Nov,Autumn,0,1,31,-36,1,cold,5 fresh breeze,0 very bad
2022-11-10,8,Nov,Autumn,0,1,22,-19,0,cold,4 moderate breeze,1 bad
2022-11-11,5,Nov,Autumn,0,1,33,-21,1,cold,5 fresh breeze,1 bad
2022-11-12,7,Nov,Autumn,0,1,21,-29,1,cold,4 moderate breeze,0 very bad
2022-11-13,3,Nov,Autumn,0,1,16,28,1,cold,3 gentle breeze,3 good
2022-11-14,9,Nov,Autumn,0,1,17,29,1,cold,3 gentle breeze,3 good
2022-11-15,6,Nov,Autumn,0,1,16,7,1,cold,3 gentle breeze,2 okish
2022-11-16,6,Nov,Autumn,0,1,23,-27,0,cold,4 moderate breeze,0 very bad
2022-11-17,9,Nov,Autumn,0,1,22,-28,1,cold,4 moderate breeze,0 very bad
2022-11-18,5,Nov,Autumn,0,1,13,12,1,cold,3 gentle breeze,3 good
2022-11-19,9,Nov,Autumn,1,0,39,-50,0,cold,6 strong breeze,0 very bad
2022-11-20,6,Nov,Autumn,0,1,30,-33,0,cold,5 fresh breeze,0 very bad
2022-11-21,5,Nov,Autumn,1,0,44,-49,0,cold,6 strong breeze,0 very bad
2022-11-22,8,Nov,Autumn,0,1,16,17,1,cold,3 gentle breeze,3 good
2022-11-23,3,Nov,Autumn,0,1,20,-27,0,cold,3 gentle breeze,0 very bad
2022-11-24,8,Nov,Autumn,0,1,13,20,1,cold,3 gentle breeze,3 good
2022-11-25,5,Nov,Autumn,0,1,18,8,1,cold,3 gentle breeze,2 okish
2022-11-26,6,Nov,Autumn,0,1,27,-22,1,cold,4 moderate breeze,1 bad
2022-11-27,9,Nov,Autumn,0,1,14,6,1,cold,3 gentle breeze,2 okish
2022-11-28,7,Nov,Autumn,0,1,17,3,1,cold,3 gentle breeze,2 okish
2022-11-29,7,Nov,Autumn,0,1,23,-29,0,cold,4 moderate breeze,0 very bad
2022-11-30,9,Nov,Autumn,0,1,27,-27,1,cold,4 moderate breeze,0 very bad
2022-12-01,0,Dec,Winter,0,1,27,-29,0,very cold,4 moderate breeze,0 very bad
2022-12-02,-1,Dec,Winter,1,0,40,-51,0,very cold,6 strong breeze,0 very bad
2022-12-03,2,Dec,Winter,0,1,19,12,1,cold,3 gentle breeze,3 good
2022-12-04,-2,Dec,Winter,0,1,19,14,1,very cold,3 gentle breeze,3 good
2022-12-05,3,Dec,Winter,0,1,12,10,1,cold,3 gentle breeze,2 okish
2022-12-06,1,Dec,Winter,0,1,28,-33,0,cold,4 moderate breeze,0 very bad
2022-12-07,0,Dec,Winter,0,1,32,-29,0,very cold,5 fresh breeze,0 very bad
2022-12-08,-5,Dec,Winter,0,1,21,-18,1,very cold,4 moderate breeze,1 bad
2022-12-09,-1,Dec,Winter,0,1,29,-20,1,very cold,5 fresh breeze,1 bad
2022-12-10,0,Dec,Winter,0,1,23,-33,1,very cold,4 moderate breeze,0 very bad
2022-12-11,5,Dec,Winter,0,1,27,-21,0,cold,4 moderate breeze,1 bad
2022-12-12,3,Dec,Winter,0,1,25,-15,1,cold,4 moderate breeze,1 bad
2022-12-13,3,Dec,Winter,0,1,12,23,1,cold,3 gentle breeze,3 good
2022-12-14,2,Dec,Winter,0,1,26,-37,1,cold,4 moderate breeze,0 very bad
2022-12-15,2,Dec,Winter,0,1,27,-32,1,cold,4 moderate breeze,0 very bad
2022-12-16,0,Dec,Winter,0,1,24,-14,1,very cold,4 moderate breeze,1 bad
2022-12-17,-5,Dec,Winter,1,0,51,-47,0,very cold,6 strong breeze,0 very bad
2022-12-18,-3,Dec,Winter,0,1,16,23,1,very cold,3 gentle breeze,3 good
2022-12-19,3,Dec,Winter,0,1,25,-13,1,cold,4 moderate breeze,1 bad
2022-12-20,3,Dec,Winter,0,1,31,-23,0,cold,5 fresh breeze,1 bad
2022-12-21,-5,Dec,Winter,1,0,46,-31,0,very cold,6 strong breeze,0 very bad
2022-12-22,-2,Dec,Winter,0,1,15,10,1,very cold,3 gentle breeze,2 okish
2022-12-23,3,Dec,Winter,0,1,22,-13,1,cold,4 moderate breeze,1 bad
2022-12-24,5,Dec,Winter,0,1,15,17,1,cold,3 gentle breeze,3 good
2022-12-25,3,Dec,Winter,0,1,22,-17,0,cold,4 moderate breeze,1 bad
2022-12-26,3,Dec,Winter,0,1,17,25,1,cold,3 gentle breeze,3 good
2022-12-27,-5,Dec,Winter,0,1,34,-20,1,very cold,5 fresh breeze,1 bad
2022-12-28,-5,Dec,Winter,0,1,11,27,1,very cold,2 light breeze,3 good
2022-12-29,2,Dec,Winter,0,1,18,5,1,cold,3 gentle breeze,2 okish
2022-12-30,1,Dec,Winter,0,1,23,-10,1,cold,4 moderate breeze,1 bad
2022-12-31,3,Dec,Winter,1,0,48,-53,0,cold,6 strong breeze,0 very bad
2023-01-01,2,Jan,Winter,0,1,13,17,1,cold,3 gentle breeze,3 good
2023-01-02,1,Jan,Winter,1,0,50,-25,1,cold,6 strong breeze,0 very bad
2023-01-03,-1,Jan,Winter,0,1,31,-16,0,very cold,5 fresh breeze,1 bad
2023-01-04,4,Jan,Winter,0,1,18,8,1,cold,3 gentle breeze,2 okish
2023-01-05,3,Jan,Winter,1,0,39,-48,0,cold,6 strong breeze,0 very bad
2023-01-06,1,Jan,Winter,0,1,20,-23,1,cold,3 gentle breeze,1 bad
2023-01-07,3,Jan,Winter,0,1,21,-11,0,cold,4 moderate breeze,1 bad
2023-01-08,-4,Jan,Winter,0,1,17,15,1,very cold,3 gentle breeze,3 good
2023-01-09,-4,Jan,Winter,0,1,15,28,1,very cold,3 gentle breeze,3 good
2023-01-10,-2,Jan,Winter,0,1,18,4,1,very cold,3 gentle breeze,2 okish
2023-01-11,-10,Jan,Winter,0,1,31,-37,0,very cold,5 fresh breeze,0 very bad
2023-01-12,3,Jan,Winter,0,1,13,22,1,cold,3 gentle breeze,3 good
2023-01-13,-1,Jan,Winter,0,1,33,-13,1,very cold,5 fresh breeze,1 bad
2023-01-14,-9,Jan,Winter,0,1,30,-30,0,very cold,5 fresh breeze,0 very bad
2023-01-15,-2,Jan,Winter,0,1,16,10,1,very cold,3 gentle breeze,2 okish
2023-01-16,-2,Jan,Winter,0,1,12,3,1,very cold,3 gentle breeze,2 okish
2023-01-17,4,Jan,Winter,0,1,31,-30,0,cold,5 fresh breeze,0 very bad
2023-01-18,2,Jan,Winter,0,1,17,24,1,cold,3 gentle breeze,3 good
2023-01-19,-1,Jan,Winter,0,1,32,-26,1,very cold,5 fresh breeze,0 very bad
2023-01-20,-8,Jan,Winter,1,0,32,-41,0,very cold,5 fresh breeze,0 very bad
2023-01-21,-6,Jan,Winter,0,1,16,24,1,very cold,3 gentle breeze,3 good
2023-01-22,-7,Jan,Winter,0,1,16,7,1,very cold,3 gentle breeze,2 okish
2023-01-23,-8,Jan,Winter,0,1,16,18,1,very cold,3 gentle breeze,3 good
2023-01-24,-10,Jan,Winter,0,1,29,-30,0,very cold,5 fresh breeze,0 very bad
2023-01-25,1,Jan,Winter,0,1,17,24,1,cold,3 gentle breeze,3 good
2023-01-26,-2,Jan,Winter,0,1,11,26,1,very cold,2 light breeze,3 good
2023-01-27,-8,Jan,Winter,0,1,21,-23,1,very cold,4 moderate breeze,1 bad
2023-01-28,-3,Jan,Winter,0,1,17,21,1,very cold,3 gentle breeze,3 good
2023-01-29,-7,Jan,Winter,0,1,18,7,1,very cold,3 gentle breeze,2 okish
2023-01-30,-7,Jan,Winter,0,1,16,12,1,very cold,3 gentle breeze,3 good
2023-01-31,-10,Jan,Winter,0,1,17,17,1,very cold,3 gentle breeze,3 good
2023-02-01,4,Feb,Winter,0,1,23,-22,0,cold,4 moderate breeze,1 bad
2023-02-02,2,Feb,Winter,0,1,25,-26,1,cold,4 moderate breeze,0 very bad
2023-02-03,0,Feb,Winter,0,1,24,-28,0,very cold,4 moderate breeze,0 very bad
2023-02-04,0,Feb,Winter,0,1,22,-23,1,very cold,4 moderate breeze,1 bad
2023-02-05,-3,Feb,Winter,0,1,22,-15,0,very cold,4 moderate breeze,1 bad
2023-02-06,-5,Feb,Winter,0,1,13,9,1,very cold,3 gentle breeze,2 okish
2023-02-07,-2,Feb,Winter,0,1,21,-35,1,very cold,4 moderate breeze,0 very bad
2023-02-08,-1,Feb,Winter,0,1,11,19,1,very cold,2 light breeze,3 good
2023-02-09,3,Feb,Winter,0,1,22,-38,0,cold,4 moderate breeze,0 very bad
2023-02-10,-5,Feb,Winter,0,1,15,2,1,very cold,3 gentle breeze,2 okish
2023-02-11,-5,Feb,Winter,0,1,28,-22,0,very cold,4 moderate breeze,1 bad
2023-02-12,1,Feb,Winter,0,1,22,-31,1,cold,4 moderate breeze,0 very bad
2023-02-13,-4,Feb,Winter,0,1,18,28,1,very cold,3 gentle breeze,3 good
2023-02-14,-2,Feb,Winter,0,1,27,-16,1,very cold,4 moderate breeze,1 bad
2023-02-15,6,Feb,Winter,0,1,31,-16,0,cold,5 fresh breeze,1 bad
2023-02-16,0,Feb,Winter,0,1,25,-12,1,very cold,4 moderate breeze,1 bad
2023-02-17,5,Feb,Winter,0,1,23,-22,1,cold,4 moderate breeze,1 bad
2023-02-18,6,Feb,Winter,0,1,23,-30,1,cold,4 moderate breeze,0 very bad
2023-02-19,2,Feb,Winter,0,1,20,-25,0,cold,3 gentle breeze,0 very bad
2023-02-20,2,Feb,Winter,0,1,21,-18,0,cold,4 moderate breeze,1 bad
2023-02-21,3,Feb,Winter,0,1,18,14,1,cold,3 gentle breeze,3 good
2023-02-22,1,Feb,Winter,0,1,28,-14,0,cold,4 moderate breeze,1 bad
2023-02-23,-1,Feb,Winter,0,1,14,5,1,very cold,3 gentle breeze,2 okish
2023-02-24,-1,Feb,Winter,0,1,25,-33,0,very cold,4 moderate breeze,0 very bad
2023-02-25,0,Feb,Winter,0,1,28,-21,0,very cold,4 moderate breeze,1 bad
2023-02-26,1,Feb,Winter,0,1,13,20,1,cold,3 gentle breeze,3 good
2023-02-27,0,Feb,Winter,0,1,14,24,1,very cold,3 gentle breeze,3 good
2023-02-28,5,Feb,Winter,0,1,14,10,1,cold,3 gentle breeze,2 okish
2023-03-01,8,Mar,Spring,0,1,27,-15,1,cold,4 moderate breeze,1 bad
2023-03-02,9,Mar,Spring,0,1,30,-21,1,cold,5 fresh breeze,1 bad
2023-03-03,9,Mar,Spring,0,1,22,-14,0,cold,4 moderate breeze,1 bad
2023-03-04,9,Mar,Spring,0,1,15,23,1,cold,3 gentle breeze,3 good
2023-03-05,2,Mar,Spring,0,1,24,-18,0,cold,4 moderate breeze,1 bad
2023-03-06,9,Mar,Spring,1,0,49,-41,0,cold,6 strong breeze,0 very bad
2023-03-07,2,Mar,Spring,0,1,29,-23,0,cold,5 fresh breeze,1 bad
2023-03-08,10,Mar,Spring,0,1,19,4,1,cold,3 gentle breeze,2 okish
2023-03-09,7,Mar,Spring,0,1,16,15,1,cold,3 gentle breeze,3 good
2023-03-10,6,Mar,Spring,0,1,15,8,1,cold,3 gentle breeze,2 okish
2023-03-11,8,Mar,Spring,0,1,31,-14,0,cold,5 fresh breeze,1 bad
2023-03-12,7,Mar,Spring,0,1,33,-24,1,cold,5 fresh breeze,1 bad
2023-03-13,2,Mar,Spring,0,1,26,-19,0,cold,4 moderate breeze,1 bad
2023-03-14,3,Mar,Spring,1,0,41,-45,0,cold,6 strong breeze,0 very bad
2023-03-15,3,Mar,Spring,0,1,34,-27,1,cold,5 fresh breeze,0 very bad
2023-03-16,8,Mar,Spring,0,1,19,23,1,cold,3 gentle breeze,3 good
2023-03-17,3,Mar,Spring,0,1,23,-35,0,cold,4 moderate breeze,0 very bad
2023-03-18,9,Mar,Spring,0,1,27,-29,0,cold,4 moderate breeze,0 very bad
2023-03-19,2,Mar,Spring,0,1,29,-18,0,cold,5 fresh breeze,1 bad
2023-03-20,10,Mar,Spring,0,1,16,3,1,cold,3 gentle breeze,2 okish
2023-03-21,2,Mar,Spring,0,1,30,-35,0,cold,5 fresh breeze,0 very bad
2023-03-22,4,Mar,Spring,0,1,33,-27,1,cold,5 fresh breeze,0 very bad
2023-03-23,4,Mar,Spring,0,1,27,-25,1,cold,4 moderate breeze,0 very bad
2023-03-24,5,Mar,Spring,0,1,21,-23,0,cold,4 moderate breeze,1 bad
2023-03-25,4,Mar,Spring,0,1,12,8,1,cold,3 gentle breeze,2 okish
2023-03-26,8,Mar,Spring,0,1,31,-26,1,cold,5 fresh breeze,0 very bad
2023-03-27,2,Mar,Spring,0,1,19,16,1,cold,3 gentle breeze,3 good
2023-03-28,9,Mar,Spring,1,0,42,-36,1,cold,6 strong breeze,0 very bad
2023-03-29,2,Mar,Spring,0,1,16,12,1,cold,3 gentle breeze,3 good
2023-03-30,8,Mar,Spring,1,0,35,-34,0,cold,5 fresh breeze,0 very bad
2023-03-31,4,Mar,Spring,0,1,27,-32,0,cold,4 moderate breeze,0 very bad
2023-04-01,4,Apr,Spring,0,1,27,-19,1,cold,4 moderate breeze,1 bad
2023-04-02,12,Apr,Spring,1,0,30,-41,0,warm,5 fresh breeze,0 very bad
2023-04-03,12,Apr,Spring,0,1,5,6,1,warm,1 light air,2 okish
2023-04-04,5,Apr,Spring,0,1,26,-35,0,cold,4 moderate breeze,0 very bad
2023-04-05,6,Apr,Spring,0,1,27,-21,1,cold,4 moderate breeze,1 bad
2023-04-06,7,Apr,Spring,0,1,25,-14,1,cold,4 moderate breeze,1 bad
2023-04-07,5,Apr,Spring,0,1,20,-24,0,cold,3 gentle breeze,1 bad
2023-04-08,13,Apr,Spring,0,1,6,16,1,warm,2 light breeze,3 good
2023-04-09,13,Apr,Spring,0,1,4,12,1,warm,1 light air,3 good
2023-04-10,11,Apr,Spring,0,1,5,18,1,warm,1 light air,3 good
2023-04-11,10,Apr,Spring,1,0,44,-46,0,cold,6 strong breeze,0 very bad
2023-04-12,6,Apr,Spring,0,1,28,-25,1,cold,4 moderate breeze,0 very bad
2023-04-13,11,Apr,Spring,0,1,6,9,1,warm,2 light breeze,2 okish
2023-04-14,11,Apr,Spring,0,1,2,22,1,warm,1 light air,3 good
2023-04-15,7,Apr,Spring,0,1,25,-20,0,cold,4 moderate breeze,1 bad
2023-04-16,14,Apr,Spring,0,1,6,19,1,warm,2 light breeze,3 good
2023-04-17,9,Apr,Spring,0,1,27,-23,0,cold,4 moderate breeze,1 bad
2023-04-18,7,Apr,Spring,0,1,32,-18,0,cold,5 fresh breeze,1 bad
2023-04-19,12,Apr,Spring,0,1,1,18,1,warm,0 calm,3 good
2023-04-20,12,Apr,Spring,0,1,1,24,1,warm,0 calm,3 good
2023-04-21,14,Apr,Spring,0,1,8,16,1,warm,2 light breeze,3 good
2023-04-22,14,Apr,Spring,1,0,22,-51,0,warm,4 moderate breeze,0 very bad
2023-04-23,13,Apr,Spring,1,0,26,-44,0,warm,4 moderate breeze,0 very bad
2023-04-24,5,Apr,Spring,0,1,13,18,1,cold,3 gentle breeze,3 good
2023-04-25,7,Apr,Spring,1,0,48,-32,0,cold,6 strong breeze,0 very bad
2023-04-26,14,Apr,Spring,0,1,7,18,1,warm,2 light breeze,3 good
2023-04-27,14,Apr,Spring,0,1,6,21,1,warm,2 light breeze,3 good
2023-04-28,10,Apr,Spring,0,1,30,-37,0,cold,5 fresh breeze,0 very bad
2023-04-29,12,Apr,Spring,0,1,3,27,1,warm,1 light air,3 good
2023-04-30,4,Apr,Spring,0,1,22,-27,1,cold,4 moderate breeze,0 very bad
2023-05-01,17,May,Spring,0,1,1,36,1,warm,0 calm,4 very good
2023-05-02,11,May,Spring,0,1,9,22,1,warm,2 light breeze,3 good
2023-05-03,11,May,Spring,0,1,6,16,1,warm,2 light breeze,3 good
2023-05-04,8,May,Spring,1,0,42,-34,0,cold,6 strong breeze,0 very bad
2023-05-05,8,May,Spring,0,1,25,-38,0,cold,4 moderate breeze,0 very bad
2023-05-06,8,May,Spring,0,1,14,15,1,cold,3 gentle breeze,3 good
2023-05-07,10,May,Spring,0,1,32,-33,0,cold,5 fresh breeze,0 very bad
2023-05-08,12,May,Spring,0,1,3,15,1,warm,1 light air,3 good
2023-05-09,16,May,Spring,0,1,6,50,1,warm,2 light breeze,4 very good
2023-05-10,12,May,Spring,0,1,7,7,1,warm,2 light breeze,2 okish
2023-05-11,14,May,Spring,0,1,6,17,1,warm,2 light breeze,3 good
2023-05-12,8,May,Spring,0,1,29,-28,1,cold,5 fresh breeze,0 very bad
2023-05-13,12,May,Spring,0,1,5,17,1,warm,1 light air,3 good
2023-05-14,13,May,Spring,0,1,1,27,1,warm,0 calm,3 good
2023-05-15,16,May,Spring,0,1,7,39,1,warm,2 light breeze,4 very good
2023-05-16,16,May,Spring,0,1,5,28,1,warm,1 light air,3 good
2023-05-17,17,May,Spring,0,1,9,38,1,warm,2 light breeze,4 very good
2023-05-18,10,May,Spring,0,1,31,-23,1,cold,5 fresh breeze,1 bad
2023-05-19,16,May,Spring,0,1,6,57,1,warm,2 light breeze,4 very good
2023-05-20,14,May,Spring,0,1,6,15,1,warm,2 light breeze,3 good
2023-05-21,14,May,Spring,0,1,5,19,1,warm,1 light air,3 good
2023-05-22,15,May,Spring,0,1,4,26,1,warm,1 light air,3 good
2023-05-23,12,May,Spring,0,1,6,13,1,warm,2 light breeze,3 good
2023-05-24,11,May,Spring,0,1,3,28,1,warm,1 light air,3 good
2023-05-25,14,May,Spring,0,1,5,18,1,warm,1 light air,3 good
2023-05-26,9,May,Spring,0,1,14,20,1,cold,3 gentle breeze,3 good
2023-05-27,16,May,Spring,0,1,3,39,1,warm,1 light air,4 very good
2023-05-28,12,May,Spring,0,1,3,11,1,warm,1 light air,3 good
2023-05-29,15,May,Spring,1,0,28,-14,1,warm,4 moderate breeze,1 bad
2023-05-30,12,May,Spring,0,1,3,25,1,warm,1 light air,3 good
2023-05-31,13,May,Spring,0,1,5,10,1,warm,1 light air,2 okish
2023-06-01,12,Jun,Summer,0,1,3,25,1,warm,1 light air,3 good
2023-06-02,22,Jun,Summer,0,1,8,39,1,hot,2 light breeze,4 very good
2023-06-03,14,Jun,Summer,0,1,2,1,1,warm,1 light air,2 okish
2023-06-04,19,Jun,Summer,0,1,8,31,1,warm,2 light breeze,4 very good
2023-06-05,15,Jun,Summer,0,1,7,50,1,warm,2 light breeze,4 very good
2023-06-06,17,Jun,Summer,0,1,7,21,1,warm,2 light breeze,3 good
2023-06-07,22,Jun,Summer,0,1,7,50,1,hot,2 light breeze,4 very good
2023-06-08,13,Jun,Summer,0,1,4,6,1,warm,1 light air,2 okish
2023-06-09,20,Jun,Summer,0,1,1,51,1,warm,0 calm,4 very good
2023-06-10,24,Jun,Summer,1,0,31,-26,1,hot,5 fresh breeze,0 very bad
2023-06-11,18,Jun,Summer,0,1,5,35,1,warm,1 light air,4 very good
2023-06-12,20,Jun,Summer,0,1,9,24,1,warm,2 light breeze,3 good
2023-06-13,18,Jun,Summer,0,1,2,27,1,warm,1 light air,3 good
2023-06-14,22,Jun,Summer,0,1,7,51,1,hot,2 light breeze,4 very good
2023-06-15,20,Jun,Summer,0,1,7,48,1,warm,2 light breeze,4 very good
2023-06-16,24,Jun,Summer,0,1,4,49,1,hot,1 light air,4 very good
2023-06-17,24,Jun,Summer,0,1,6,45,1,hot,2 light breeze,4 very good
2023-06-18,16,Jun,Summer,0,1,4,25,1,warm,1 light air,3 good
2023-06-19,14,Jun,Summer,0,1,3,19,1,warm,1 light air,3 good
2023-06-20,17,Jun,Summer,0,1,3,46,1,warm,1 light air,4 very good
2023-06-21,16,Jun,Summer,0,1,1,32,1,warm,0 calm,4 very good
2023-06-22,17,Jun,Summer,0,1,9,46,1,warm,2 light breeze,4 very good
2023-06-23,20,Jun,Summer,0,1,5,38,1,warm,1 light air,4 very good
2023-06-24,21,Jun,Summer,0,1,1,25,1,hot,0 calm,3 good
2023-06-25,19,Jun,Summer,0,1,2,43,1,warm,1 light air,4 very good
2023-06-26,11,Jun,Summer,0,1,5,4,1,warm,1 light air,2 okish
2023-06-27,15,Jun,Summer,0,1,5,33,1,warm,1 light air,4 very good
2023-06-28,16,Jun,Summer,0,1,7,31,1,warm,2 light breeze,4 very good
2023-06-29,15,Jun,Summer,1,0,20,-24,0,warm,3 gentle breeze,1 bad
2023-06-30,16,Jun,Summer,0,1,1,57,1,warm,0 calm,4 very good
2023-07-01,16,Jul,Summer,0,1,2,43,1,warm,1 light air,4 very good
2023-07-02,21,Jul,Summer,0,1,2,44,1,hot,1 light air,4 very good
2023-07-03,22,Jul,Summer,0,1,4,25,1,hot,1 light air,3 good
2023-07-04,34,Jul,Summer,0,1,6,44,1,hot,2 light breeze,4 very good
2023-07-05,25,Jul,Summer,0,1,2,49,1,hot,1 light air,4 very good
2023-07-06,13,Jul,Summer,0,1,6,21,1,warm,2 light breeze,3 good
2023-07-07,31,Jul,Summer,0,1,1,44,1,hot,0 calm,4 very good
2023-07-08,15,Jul,Summer,0,1,9,50,1,warm,2 light breeze,4 very good
2023-07-09,16,Jul,Summer,0,1,4,46,1,warm,1 light air,4 very good
2023-07-10,24,Jul,Summer,0,1,7,30,1,hot,2 light breeze,3 good
2023-07-11,19,Jul,Summer,0,1,6,30,1,warm,2 light breeze,3 good
2023-07-12,19,Jul,Summer,0,1,7,40,1,warm,2 light breeze,4 very good
2023-07-13,28,Jul,Summer,0,1,7,36,1,hot,2 light breeze,4 very good
