date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2022-08-26,16,Aug,Summer,0,1,4,48,1,warm,1 light air,4 very good
2022-08-27,16,Aug,Summer,0,1,8,27,1,warm,2 light breeze,3 good
2022-08-28,28,Aug,Summer,0,1,6,46,1,hot,2 light breeze,4 very good
2022-08-29,15,Aug,Summer,0,1,4,48,1,warm,1 light air,4 very good
2022-08-30,18,Aug,Summer,0,1,0,39,1,warm,0 calm,4 very good
2022-08-31,13,Aug,Summer,0,1,6,7,1,warm,2 light breeze,2 okish
2022-09-01,18,Sep,Autumn,0,1,7,38,1,warm,2 light breeze,4 very good
2022-09-02,18,Sep,Autumn,0,1,7,37,1,warm,2 light breeze,4 very good
2022-09-03,11,Sep,Autumn,0,1,6,20,1,warm,2 light breeze,3 good
2022-09-04,15,Sep,Autumn,0,1,6,39,1,warm,2 light breeze,4 very good
2022-09-05,18,Sep,Autumn,0,1,4,44,1,warm,1 light air,4 very good
2022-09-06,12,Sep,Autumn,0,1,6,24,1,warm,2 light breeze,3 good
2022-09-07,13,Sep,Autumn,0,1,6,11,1,warm,2 light breeze,3 good
2022-09-08,14,Sep,Autumn,0,1,0,9,1,warm,0 calm,2 okish
2022-09-09,14,Sep,Autumn,0,1,3,12,1,warm,1 light air,3 good
2022-09-10,15,Sep,Autumn,0,1,4,24,1,warm,1 light air,3 good
2022-09-11,11,Sep,Autumn,0,1,5,18,1,warm,1 light air,3 good
2022-09-12,16,Sep,Autumn,1,0,23,-23,0,warm,4 moderate breeze,1 bad
2022-09-13,14,Sep,Autumn,0,1,6,21,1,warm,2 light breeze,3 good
2022-09-14,17,Sep,Autumn,0,1,4,38,1,warm,1 light air,4 very good
2022-09-15,19,Sep,Autumn,0,1,5,25,1,warm,1 light air,3 good
2022-09-16,11,Sep,Autumn,0,1,8,20,1,warm,2 light breeze,3 good
2022-09-17,16,Sep,Autumn,0,1,5,25,1,warm,1 light air,3 good
2022-09-18,15,Sep,Autumn,0,1,3,30,1,warm,1 light air,3 good
2022-09-19,10,Sep,Autumn,0,1,19,10,1,cold,3 gentle breeze,2 okish
2022-09-20,15,Sep,Autumn,0,1,0,47,1,warm,0 calm,4 very good
2022-09-21,14,Sep,Autumn,0,1,4,12,1,warm,1 light air,3 good
2022-09-22,18,Sep,Autumn,0,1,5,34,1,warm,1 light air,4 very good
2022-09-23,19,Sep,Autumn,0,1,7,33,1,warm,2 light breeze,4 very good
2022-09-24,17,Sep,Autumn,0,1,3,51,1,warm,1 light air,4 very good
2022-09-25,16,Sep,Autumn,0,1,8,44,1,warm,2 light breeze,4 very good
2022-09-26,15,Sep,Autumn,0,1,2,40,1,warm,1 light air,4 very good
2022-09-27,15,Sep,Autumn,0,1,7,23,1,warm,2 light breeze,3 good
2022-09-28,13,Sep,Autumn,0,1,5,25,1,warm,1 light air,3 good
2022-09-29,18,Sep,Autumn,0,1,9,45,1,warm,2 light breeze,4 very good
2022-09-30,17,Sep,Autumn,0,1,3,26,1,warm,1 light air,3 good
2022-10-01,14,Oct,Autumn,0,1,7,18,1,warm,2 light breeze,3 good
2022-10-02,12,Oct,Autumn,0,1,4,19,1,warm,1 light air,3 good
2022-10-03,12,Oct,Autumn,0,1,7,6,1,warm,2 light breeze,2 okish
2022-10-04,7,Oct,Autumn,0,1,10,29,1,cold,2 light breeze,3 good
2022-10-05,10,Oct,Autumn,0,1,17,9,1,cold,3 gentle breeze,2 okish
2022-10-06,14,Oct,Autumn,0,1,5,20,1,warm,1 light air,3 good
2022-10-07,14,Oct,Autumn,0,1,1,11,1,warm,0 calm,3 good
2022-10-08,11,Oct,Autumn,0,1,6,5,1,warm,2 light breeze,2 okish
2022-10-09,12,Oct,Autumn,0,1,1,3,1,warm,0 calm,2 okish
2022-10-10,9,Oct,Autumn,1,0,30,-52,0,cold,5 fresh breeze,0 very bad
2022-10-11,12,Oct,Autumn,0,1,1,14,1,warm,0 calm,3 good
2022-10-12,11,Oct,Autumn,0,1,6,9,1,warm,2 light breeze,2 okish
2022-10-13,7,Oct,Autumn,0,1,11,3,1,cold,2 light breeze,2 okish
2022-10-14,7,Oct,Autumn,0,1,15,12,1,cold,3 gentle breeze,3 good
2022-10-15,11,Oct,Autumn,0,1,8,2,1,warm,2 light breeze,2 okish
2022-10-16,13,Oct,Autumn,1,0,24,-48,0,warm,4 moderate breeze,0 very bad
2022-10-17,10,Oct,Autumn,0,1,28,-21,1,cold,4 moderate breeze,1 bad
2022-10-18,10,Oct,Autumn,0,1,19,16,1,cold,3 gentle breeze,3 good
2022-10-19,13,Oct,Autumn,0,1,9,14,1,warm,2 light breeze,3 good
2022-10-20,12,Oct,Autumn,0,1,7,23,1,warm,2 light breeze,3 good
2022-10-21,8,Oct,Autumn,0,1,19,30,1,cold,3 gentle breeze,3 good
2022-10-22,11,Oct,Autumn,1,0,24,-31,0,warm,4 moderate breeze,0 very bad
2022-10-23,12,Oct,Autumn,0,1,3,13,1,warm,1 light air,3 good
2022-10-24,14,Oct,Autumn,0,1,0,14,1,warm,0 calm,3 good
2022-10-25,13,Oct,Autumn,0,1,4,9,1,warm,1 light air,2 okish
2022-10-26,14,Oct,Autumn,0,1,8,11,1,warm,2 light breeze,3 good
2022-10-27,11,Oct,Autumn,0,1,7,13,1,warm,2 light breeze,3 good
2022-10-28,8,Oct,Autumn,0,1,11,12,1,cold,2 light breeze,3 good
2022-10-29,7,Oct,Autumn,0,1,25,-26,1,cold,4 moderate breeze,0 very bad
2022-10-30,14,Oct,Autumn,0,1,5,12,1,warm,1 light air,3 good
2022-10-31,9,Oct,Autumn,0,1,27,-22,0,cold,4 moderate breeze,1 bad
2022-11-01,4,Nov,Autumn,1,0,38,-48,0,cold,5 fresh breeze,0 very bad
2022-11-02,4,Nov,Autumn,0,1,33,-13,0,cold,5 fresh breeze,1 bad
2022-11-03,7,Nov,Autumn,0,1,23,-27,1,cold,4 moderate breeze,0 very bad
2022-11-04,4,Nov,Autumn,1,0,38,-40,0,cold,5 fresh breeze,0 very bad
2022-11-05,9,Nov,Autumn,0,1,27,-19,1,cold,4 moderate breeze,1 bad
2022-11-06,5,Nov,Autumn,0,1,18,28,1,cold,3 gentle breeze,3 good
2022-11-07,8,Nov,Autumn,0,1,21,-18,0,cold,4 moderate breeze,1 bad
2022-11-08,8,Nov,Autumn,0,1,24,-25,0,cold,4 moderate breeze,0 very bad
2022-11-09,9,Nov,Autumn,0,1,30,-21,0,cold,5 fresh breeze,1 bad
2022-11-10,3,Nov,Autumn,0,1,28,-25,1,cold,4 moderate breeze,0 very bad
2022-11-11,7,Nov,Autumn,0,1,12,24,1,cold,3 gentle breeze,3 good
2022-11-12,3,Nov,Autumn,0,1,12,17,1,cold,3 gentle breeze,3 good
2022-11-13,8,Nov,Autumn,0,1,11,19,1,cold,2 light breeze,3 good
2022-11-14,4,Nov,Autumn,0,1,27,-22,1,cold,4 moderate breeze,1 bad
2022-11-15,7,Nov,Autumn,0,1,30,-28,1,cold,5 fresh breeze,0 very bad
2022-11-16,5,Nov,Autumn,0,1,21,-27,0,cold,4 moderate breeze,0 very bad
2022-11-17,9,Nov,Autumn,0,1,30,-27,1,cold,5 fresh breeze,0 very bad
2022-11-18,9,Nov,Autumn,0,1,31,-24,1,cold,5 fresh breeze,1 bad
2022-11-19,7,Nov,Autumn,0,1,31,-20,0,cold,5 fresh breeze,1 bad
2022-11-20,6,Nov,Autumn,0,1,24,-17,1,cold,4 moderate breeze,1 bad
2022-11-21,8,Nov,Autumn,0,1,33,-30,0,cold,5 fresh breeze,0 very bad
2022-11-22,7,Nov,Autumn,0,1,12,22,1,cold,3 gentle breeze,3 good
2022-11-23,8,Nov,Autumn,0,1,22,-33,1,cold,4 moderate breeze,0 very bad
2022-11-24,5,Nov,Autumn,1,0,33,-44,0,cold,5 fresh breeze,0 very bad
2022-11-25,3,Nov,Autumn,0,1,34,-31,0,cold,5 fresh breeze,0 very bad
2022-11-26,4,Nov,Autumn,0,1,24,-34,0,cold,4 moderate breeze,0 very bad
2022-11-27,9,Nov,Autumn,0,1,28,-15,0,cold,4 moderate breeze,1 bad
2022-11-28,9,Nov,Autumn,0,1,28,-27,0,cold,4 moderate breeze,0 very bad
2022-11-29,8,Nov,Autumn,0,1,18,13,1,cold,3 gentle breeze,3 good
2022-11-30,3,Nov,Autumn,0,1,20,-21,1,cold,3 gentle breeze,1 bad
2022-12-01,-3,Dec,Winter,0,1,11,12,1,very cold,2 light breeze,3 good
2022-12-02,2,Dec,Winter,1,0,29,-48,0,cold,5 fresh breeze,0 very bad
2022-12-03,-5,Dec,Winter,0,1,11,8,1,very cold,2 light breeze,2 okish
2022-12-04,-5,Dec,Winter,0,1,20,-23,1,very cold,3 gentle breeze,1 bad
2022-12-05,2,Dec,Winter,0,1,14,11,1,cold,3 gentle breeze,3 good
2022-12-06,2,Dec,Winter,1,0,44,-26,0,cold,6 strong breeze,0 very bad
2022-12-07,2,Dec,Winter,0,1,26,-28,0,cold,4 moderate breeze,0 very bad
2022-12-08,3,Dec,Winter,0,1,30,-19,1,cold,5 fresh breeze,1 bad
2022-12-09,-5,Dec,Winter,0,1,21,-22,1,very cold,4 moderate breeze,1 bad
2022-12-10,3,Dec,Winter,0,1,24,-22,0,cold,4 moderate breeze,1 bad
2022-12-11,0,Dec,Winter,0,1,21,-34,0,very cold,4 moderate breeze,0 very bad
2022-12-12,3,Dec,Winter,0,1,27,-26,0,cold,4 moderate breeze,0 very bad
2022-12-13,-4,Dec,Winter,0,1,30,-17,1,very cold,5 fresh breeze,1 bad
2022-12-14,2,Dec,Winter,0,1,20,-24,1,cold,3 gentle breeze,1 bad
2022-12-15,1,Dec,Winter,0,1,23,-30,1,cold,4 moderate breeze,0 very bad
2022-12-16,-4,Dec,Winter,0,1,19,11,1,very cold,3 gentle breeze,3 good
2022-12-17,2,Dec,Winter,0,1,23,-30,0,cold,4 moderate breeze,0 very bad
2022-12-18,1,Dec,Winter,0,1,24,-17,0,cold,4 moderate breeze,1 bad
2022-12-19,4,Dec,Winter,0,1,32,-18,1,cold,5 fresh breeze,1 bad
2022-12-20,0,Dec,Winter,0,1,18,14,1,very cold,3 gentle breeze,3 good
2022-12-21,5,Dec,Winter,0,1,24,-34,0,cold,4 moderate breeze,0 very bad
2022-12-22,-5,Dec,Winter,0,1,25,-24,1,very cold,4 moderate breeze,1 bad
2022-12-23,5,Dec,Winter,1,0,37,-28,1,cold,5 fresh breeze,0 very bad
2022-12-24,4,Dec,Winter,0,1,17,1,1,cold,3 gentle breeze,2 okish
2022-12-25,4,Dec,Winter,0,1,22,-23,0,cold,4 moderate breeze,1 bad
2022-12-26,-2,Dec,Winter,0,1,17,23,1,very cold,3 gentle breeze,3 good
2022-12-27,1,Dec,Winter,0,1,31,-23,0,cold,5 fresh breeze,1 bad
2022-12-28,3,Dec,Winter,0,1,24,-35,1,cold,4 moderate breeze,0 very bad
2022-12-29,3,Dec,Winter,0,1,12,23,1,cold,3 gentle breeze,3 good
2022-12-30,4,Dec,Winter,0,1,14,7,1,cold,3 gentle breeze,2 okish
2022-12-31,4,Dec,Winter,0,1,15,21,1,cold,3 gentle breeze,3 good
2023-01-01,-2,Jan,Winter,0,1,13,6,1,very cold,3 gentle breeze,2 okish
2023-01-02,1,Jan,Winter,0,1,19,19,1,cold,3 gentle breeze,3 good
2023-01-03,-10,Jan,Winter,0,1,22,-32,1,very cold,4 moderate breeze,0 very bad
2023-01-04,-4,Jan,Winter,0,1,19,12,1,very cold,3 gentle breeze,3 good
2023-01-05,-6,Jan,Winter,0,1,30,-37,0,very cold,5 fresh breeze,0 very bad
2023-01-06,-9,Jan,Winter,0,1,14,27,1,very cold,3 gentle breeze,3 good
2023-01-07,1,Jan,Winter,0,1,33,-13,1,cold,5 fresh breeze,1 bad
2023-01-08,-2,Jan,Winter,0,1,29,-28,0,very cold,5 fresh breeze,0 very bad
2023-01-09,-5,Jan,Winter,0,1,16,17,1,very cold,3 gentle breeze,3 good
2023-01-10,-6,Jan,Winter,0,1,28,-29,0,very cold,4 moderate breeze,0 very bad
2023-01-11,-4,Jan,Winter,0,1,21,-24,0,very cold,4 moderate breeze,1 bad
2023-01-12,0,Jan,Winter,0,1,21,-30,0,very cold,4 moderate breeze,0 very bad
2023-01-13,-1,Jan,Winter,0,1,17,4,1,very cold,3 gentle breeze,2 okish
2023-01-14,-9,Jan,Winter,0,1,24,-33,1,very cold,4 moderate breeze,0 very bad
2023-01-15,-1,Jan,Winter,0,1,26,-15,0,very cold,4 moderate breeze,1 bad
2023-01-16,-10,Jan,Winter,0,1,28,-27,0,very cold,4 moderate breeze,0 very bad
2023-01-17,3,Jan,Winter,0,1,27,-19,0,cold,4 moderate breeze,1 bad
2023-01-18,-5,Jan,Winter,0,1,17,19,1,very cold,3 gentle breeze,3 good
2023-01-19,3,Jan,Winter,0,1,25,-28,1,cold,4 moderate breeze,0 very bad
2023-01-20,-8,Jan,Winter,0,1,15,21,1,very cold,3 gentle breeze,3 good
2023-01-21,2,Jan,Winter,0,1,28,-32,0,cold,4 moderate breeze,0 very bad
2023-01-22,-4,Jan,Winter,0,1,15,9,1,very cold,3 gentle breeze,2 okish
2023-01-23,2,Jan,Winter,0,1,20,-30,1,cold,3 gentle breeze,0 very bad
2023-01-24,-1,Jan,Winter,0,1,27,-31,0,very cold,4 moderate breeze,0 very bad
2023-01-25,1,Jan,Winter,0,1,26,-25,0,cold,4 moderate breeze,0 very bad
2023-01-26,-5,Jan,Winter,0,1,27,-30,0,very cold,4 moderate breeze,0 very bad
2023-01-27,2,Jan,Winter,0,1,25,-31,1,cold,4 moderate breeze,0 very bad
2023-01-28,3,Jan,Winter,0,1,27,-40,0,cold,4 moderate breeze,0 very bad
2023-01-29,-6,Jan,Winter,0,1,19,10,1,very cold,3 gentle breeze,2 okish
2023-01-30,-2,Jan,Winter,0,1,29,-32,1,very cold,5 fresh breeze,0 very bad
2023-01-31,-1,Jan,Winter,0,1,22,-20,1,very cold,4 moderate breeze,1 bad
2023-02-01,-1,Feb,Winter,0,1,24,-25,1,very cold,4 moderate breeze,0 very bad
2023-02-02,4,Feb,Winter,0,1,26,-31,0,cold,4 moderate breeze,0 very bad
2023-02-03,6,Feb,Winter,0,1,21,-28,0,cold,4 moderate breeze,0 very bad
2023-02-04,4,Feb,Winter,0,1,20,-26,1,cold,3 gentle breeze,0 very bad
2023-02-05,2,Feb,Winter,0,1,20,-19,0,cold,3 gentle breeze,1 bad
2023-02-06,4,Feb,Winter,0,1,22,-27,0,cold,4 moderate breeze,0 very bad
2023-02-07,2,Feb,Winter,0,1,21,-32,0,cold,4 moderate breeze,0 very bad
2023-02-08,2,Feb,Winter,1,0,38,-32,1,cold,5 fresh breeze,0 very bad
2023-02-09,0,Feb,Winter,0,1,27,-35,1,very cold,4 moderate breeze,0 very bad
2023-02-10,-4,Feb,Winter,0,1,30,-20,1,very cold,5 fresh breeze,1 bad
2023-02-11,4,Feb,Winter,0,1,31,-21,0,cold,5 fresh breeze,1 bad
2023-02-12,6,Feb,Winter,0,1,26,-32,1,cold,4 moderate breeze,0 very bad
2023-02-13,-5,Feb,Winter,0,1,28,-14,1,very cold,4 moderate breeze,1 bad
2023-02-14,5,Feb,Winter,0,1,23,-34,0,cold,4 moderate breeze,0 very bad
2023-02-15,5,Feb,Winter,0,1,11,22,1,cold,2 light breeze,3 good
2023-02-16,4,Feb,Winter,0,1,23,-30,0,cold,4 moderate breeze,0 very bad
2023-02-17,-5,Feb,Winter,0,1,23,-18,1,very cold,4 moderate breeze,1 bad
2023-02-18,-2,Feb,Winter,0,1,23,-31,1,very cold,4 moderate breeze,0 very bad
2023-02-19,4,Feb,Winter,0,1,31,-33,1,cold,5 fresh breeze,0 very bad
2023-02-20,-5,Feb,Winter,0,1,27,-19,0,very cold,4 moderate breeze,1 bad
2023-02-21,-1,Feb,Winter,0,1,21,-17,1,very cold,4 moderate breeze,1 bad
2023-02-22,1,Feb,Winter,0,1,33,-22,0,cold,5 fresh breeze,1 bad
2023-02-23,3,Feb,Winter,0,1,25,-22,0,cold,4 moderate breeze,1 bad
2023-02-24,-1,Feb,Winter,0,1,26,-22,1,very cold,4 moderate breeze,1 bad
2023-02-25,5,Feb,Winter,0,1,23,-29,0,cold,4 moderate breeze,0 very bad
2023-02-26,2,Feb,Winter,0,1,10,14,1,cold,2 light breeze,3 good
2023-02-27,6,Feb,Winter,0,1,27,-38,0,cold,4 moderate breeze,0 very bad
2023-02-28,5,Feb,Winter,0,1,21,-22,1,cold,4 moderate breeze,1 bad
2023-03-01,7,Mar,Spring,0,1,13,8,1,cold,3 gentle breeze,2 okish
2023-03-02,2,Mar,Spring,0,1,24,-18,1,cold,4 moderate breeze,1 bad
2023-03-03,4,Mar,Spring,1,0,41,-27,1,cold,6 strong breeze,0 very bad
2023-03-04,8,Mar,Spring,0,1,11,23,1,cold,2 light breeze,3 good
2023-03-05,4,Mar,Spring,0,1,15,9,1,cold,3 gentle breeze,2 okish
2023-03-06,5,Mar,Spring,0,1,10,12,1,cold,2 light breeze,3 good
2023-03-07,5,Mar,Spring,1,0,27,-30,1,cold,4 moderate breeze,0 very bad
2023-03-08,6,Mar,Spring,0,1,27,-16,0,cold,4 moderate breeze,1 bad
2023-03-09,2,Mar,Spring,0,1,20,-19,1,cold,3 gentle breeze,1 bad
2023-03-10,6,Mar,Spring,0,1,34,-22,0,cold,5 fresh breeze,1 bad
2023-03-11,9,Mar,Spring,0,1,28,-20,1,cold,4 moderate breeze,1 bad
2023-03-12,3,Mar,Spring,0,1,15,15,1,cold,3 gentle breeze,3 good
2023-03-13,5,Mar,Spring,0,1,20,-25,0,cold,3 gentle breeze,0 very bad
2023-03-14,8,Mar,Spring,0,1,27,-29,0,cold,4 moderate breeze,0 very bad
2023-03-15,10,Mar,Spring,0,1,21,-35,1,cold,4 moderate breeze,0 very bad
2023-03-16,2,Mar,Spring,0,1,15,15,1,cold,3 gentle breeze,3 good
2023-03-17,10,Mar,Spring,0,1,23,-29,1,cold,4 moderate breeze,0 very bad
2023-03-18,2,Mar,Spring,0,1,31,-38,0,cold,5 fresh breeze,0 very bad
2023-03-19,4,Mar,Spring,0,1,16,16,1,cold,3 gentle breeze,3 good
2023-03-20,2,Mar,Spring,0,1,17,1,1,cold,3 gentle breeze,2 okish
2023-03-21,5,Mar,Spring,0,1,18,19,1,cold,3 gentle breeze,3 good
2023-03-22,5,Mar,Spring,0,1,18,10,1,cold,3 gentle breeze,2 okish
2023-03-23,3,Mar,Spring,0,1,17,13,1,cold,3 gentle breeze,3 good
2023-03-24,5,Mar,Spring,0,1,26,-35,0,cold,4 moderate breeze,0 very bad
2023-03-25,8,Mar,Spring,0,1,17,8,1,cold,3 gentle breeze,2 okish
2023-03-26,9,Mar,Spring,0,1,28,-31,0,cold,4 moderate breeze,0 very bad
2023-03-27,7,Mar,Spring,0,1,24,-23,1,cold,4 moderate breeze,1 bad
2023-03-28,8,Mar,Spring,0,1,27,-37,0,cold,4 moderate breeze,0 very bad
2023-03-29,2,Mar,Spring,0,1,27,-24,0,cold,4 moderate breeze,1 bad
2023-03-30,2,Mar,Spring,0,1,17,17,1,cold,3 gentle breeze,3 good
2023-03-31,2,Mar,Spring,0,1,20,-27,0,cold,3 gentle breeze,0 very bad
2023-04-01,7,Apr,Spring,0,1,23,-17,1,cold,4 moderate breeze,1 bad
2023-04-02,13,Apr,Spring,0,1,4,23,1,warm,1 light air,3 good
2023-04-03,7,Apr,Spring,0,1,33,-39,1,cold,5 fresh breeze,0 very bad
2023-04-04,7,Apr,Spring,0,1,20,-29,1,cold,3 gentle breeze,0 very bad
2023-04-05,7,Apr,Spring,0,1,24,-31,1,cold,4 moderate breeze,0 very bad
2023-04-06,7,Apr,Spring,0,1,22,-31,1,cold,4 moderate breeze,0 very bad
2023-04-07,8,Apr,Spring,0,1,25,-26,1,cold,4 moderate breeze,0 very bad
2023-04-08,7,Apr,Spring,0,1,13,4,1,cold,3 gentle breeze,2 okish
2023-04-09,12,Apr,Spring,0,1,0,5,1,warm,0 calm,2 okish
2023-04-10,14,Apr,Spring,0,1,3,8,1,warm,1 light air,2 okish
2023-04-11,9,Apr,Spring,0,1,27,-26,1,cold,4 moderate breeze,0 very bad
2023-04-12,9,Apr,Spring,0,1,23,-21,1,cold,4 moderate breeze,1 bad
2023-04-13,8,Apr,Spring,0,1,33,-21,0,cold,5 fresh breeze,1 bad
2023-04-14,6,Apr,Spring,0,1,23,-36,1,cold,4 moderate breeze,0 very bad
2023-04-15,5,Apr,Spring,0,1,20,-19,1,cold,3 gentle breeze,1 bad
2023-04-16,5,Apr,Spring,0,1,22,-30,0,cold,4 moderate breeze,0 very bad
2023-04-17,14,Apr,Spring,0,1,7,11,1,warm,2 light breeze,3 good
2023-04-18,11,Apr,Spring,0,1,5,29,1,warm,1 light air,3 good
2023-04-19,4,Apr,Spring,0,1,10,28,1,cold,2 light breeze,3 good
2023-04-20,5,Apr,Spring,0,1,24,-30,0,cold,4 moderate breeze,0 very bad
2023-04-21,4,Apr,Spring,0,1,28,-29,1,cold,4 moderate breeze,0 very bad
2023-04-22,12,Apr,Spring,0,1,5,1,1,warm,1 light air,2 okish
2023-04-23,10,Apr,Spring,0,1,13,28,1,cold,3 gentle breeze,3 good
2023-04-24,7,Apr,Spring,0,1,17,4,1,cold,3 gentle breeze,2 okish
2023-04-25,6,Apr,Spring,0,1,13,9,1,cold,3 gentle breeze,2 okish
2023-04-26,11,Apr,Spring,0,1,5,9,1,warm,1 light air,2 okish
2023-04-27,8,Apr,Spring,0,1,28,-26,1,cold,4 moderate breeze,0 very bad
2023-04-28,12,Apr,Spring,0,1,4,21,1,warm,1 light air,3 good
2023-04-29,6,Apr,Spring,0,1,13,11,1,cold,3 gentle breeze,3 good
2023-04-30,12,Apr,Spring,0,1,3,28,1,warm,1 light air,3 good
2023-05-01,16,May,Spring,0,1,0,32,1,warm,0 calm,4 very good
2023-05-02,16,May,Spring,0,1,9,27,1,warm,2 light breeze,3 good
2023-05-03,17,May,Spring,0,1,8,24,1,warm,2 light breeze,3 good
2023-05-04,16,May,Spring,0,1,6,40,1,warm,2 light breeze,4 very good
2023-05-05,14,May,Spring,0,1,6,13,1,warm,2 light breeze,3 good
2023-05-06,14,May,Spring,0,1,5,27,1,warm,1 light air,3 good
2023-05-07,10,May,Spring,0,1,27,-24,0,cold,4 moderate breeze,1 bad
2023-05-08,16,May,Spring,0,1,3,50,1,warm,1 light air,4 very good
2023-05-09,11,May,Spring,0,1,10,23,1,warm,2 light breeze,3 good
2023-05-10,17,May,Spring,0,1,5,32,1,warm,1 light air,4 very good
2023-05-11,16,May,Spring,0,1,1,31,1,warm,0 calm,4 very good
2023-05-12,10,May,Spring,0,1,25,-37,1,cold,4 moderate breeze,0 very bad
2023-05-13,11,May,Spring,0,1,3,18,1,warm,1 light air,3 good
2023-05-14,13,May,Spring,0,1,10,9,1,warm,2 light breeze,2 okish
2023-05-15,12,May,Spring,0,1,2,23,1,warm,1 light air,3 good
2023-05-16,12,May,Spring,0,1,3,15,1,warm,1 light air,3 good
2023-05-17,17,May,Spring,0,1,8,33,1,warm,2 light breeze,4 very good
2023-05-18,15,May,Spring,0,1,5,39,1,warm,1 light air,4 very good
2023-05-19,9,May,Spring,0,1,17,4,1,cold,3 gentle breeze,2 okish
2023-05-20,8,May,Spring,0,1,20,-24,1,cold,3 gentle breeze,1 bad
2023-05-21,9,May,Spring,0,1,33,-26,1,cold,5 fresh breeze,0 very bad
2023-05-22,16,May,Spring,0,1,3,47,1,warm,1 light air,4 very good
2023-05-23,12,May,Spring,0,1,10,14,1,warm,2 light breeze,3 good
2023-05-24,15,May,Spring,0,1,4,41,1,warm,1 light air,4 very good
2023-05-25,11,May,Spring,0,1,4,12,1,warm,1 light air,3 good
2023-05-26,12,May,Spring,0,1,5,29,1,warm,1 light air,3 good
2023-05-27,15,May,Spring,0,1,3,43,1,warm,1 light air,4 very good
2023-05-28,17,May,Spring,0,1,2,42,1,warm,1 light air,4 very good
2023-05-29,8,May,Spring,0,1,22,-22,1,cold,4 moderate breeze,1 bad
2023-05-30,15,May,Spring,0,1,4,59,1,warm,1 light air,4 very good
2023-05-31,16,May,Spring,0,1,3,27,1,warm,1 light air,3 good
2023-06-01,24,Jun,Summer,0,1,4,53,1,hot,1 light air,4 very good
2023-06-02,22,Jun,Summer,0,1,6,43,1,hot,2 light breeze,4 very good
2023-06-03,15,Jun,Summer,0,1,6,28,1,warm,2 light breeze,3 good
2023-06-04,19,Jun,Summer,0,1,6,38,1,warm,2 light breeze,4 very good
2023-06-05,19,Jun,Summer,0,1,5,45,1,warm,1 light air,4 very good
2023-06-06,13,Jun,Summer,0,1,9,17,1,warm,2 light breeze,3 good
2023-06-07,17,Jun,Summer,1,0,30,-15,1,warm,5 fresh breeze,1 bad
2023-06-08,22,Jun,Summer,0,1,4,45,1,hot,1 light air,4 very good
2023-06-09,17,Jun,Summer,0,1,3,45,1,warm,1 light air,4 very good
2023-06-10,22,Jun,Summer,0,1,3,39,1,hot,1 light air,4 very good
2023-06-11,19,Jun,Summer,0,1,6,35,1,warm,2 light breeze,4 very good
2023-06-12,18,Jun,Summer,0,1,4,43,1,warm,1 light air,4 very good
2023-06-13,24,Jun,Summer,0,1,5,32,1,hot,1 light air,4 very good
2023-06-14,21,Jun,Summer,0,1,10,43,1,hot,2 light breeze,4 very good
2023-06-15,18,Jun,Summer,0,1,6,44,1,warm,2 light breeze,4 very good
2023-06-16,21,Jun,Summer,0,1,2,34,1,hot,1 light air,4 very good
2023-06-17,17,Jun,Summer,1,0,25,-22,1,warm,4 moderate breeze,1 bad
2023-06-18,18,Jun,Summer,0,1,5,31,1,warm,1 light air,4 very good
2023-06-19,13,Jun,Summer,0,1,6,27,1,warm,2 light breeze,3 good
2023-06-20,23,Jun,Summer,1,0,19,17,1,hot,3 gentle breeze,3 good
2023-06-21,13,Jun,Summer,0,1,6,17,1,warm,2 light breeze,3 good
2023-06-22,21,Jun,Summer,0,1,2,32,1,hot,1 light air,4 very good
2023-06-23,13,Jun,Summer,0,1,9,7,1,warm,2 light breeze,2 okish
2023-06-24,16,Jun,Summer,0,1,6,41,1,warm,2 light breeze,4 very good
2023-06-25,21,Jun,Summer,0,1,0,40,1,hot,0 calm,4 very good
2023-06-26,21,Jun,Summer,0,1,9,34,1,hot,2 light breeze,4 very good
2023-06-27,14,Jun,Summer,0,1,1,24,1,warm,0 calm,3 good
2023-06-28,21,Jun,Summer,0,1,1,53,1,hot,0 calm,4 very good
2023-06-29,18,Jun,Summer,0,1,5,36,1,warm,1 light air,4 very good
2023-06-30,14,Jun,Summer,0,1,4,16,1,warm,1 light air,3 good
2023-07-01,20,Jul,Summer,0,1,4,41,1,warm,1 light air,4 very good
2023-07-02,32,Jul,Summer,1,0,26,-15,0,hot,4 moderate breeze,1 bad
2023-07-03,17,Jul,Summer,0,1,7,43,1,warm,2 light breeze,4 very good
2023-07-04,20,Jul,Summer,0,1,6,52,1,warm,2 light breeze,4 very good
2023-07-05,24,Jul,Summer,0,1,5,46,1,hot,1 light air,4 very good
2023-07-06,35,Jul,Summer,0,1,6,50,1,hot,2 light breeze,4 very good
2023-07-07,28,Jul,Summer,0,1,9,34,1,hot,2 light breeze,4 very good
2023-07-08,19,Jul,Summer,0,1,6,39,1,warm,2 light breeze,4 very good
2023-07-09,15,Jul,Summer,0,1,5,49,1,warm,1 light air,4 very good
2023-07-10,34,Jul,Summer,0,1,8,36,1,hot,2 light breeze,4 very good
2023-07-11,29,Jul,Summer,0,1,6,36,1,hot,2 light breeze,4 very good
2023-07-12,29,Jul,Summer,0,1,7,44,1,hot,2 light breeze,4 very good
